complaint_id,text,category,priority,eta_days,officer_id
56a09c4e-3e82-4f28-b6d4-162a32208aa7,No water supply,water,medium,14,OFF_3
b15daa2c-dd12-4e0d-b134-72ff5b705142,Potholes on highway,road,medium,2,OFF_2
4ca8374a-744b-4e0c-910a-17f6b90fa4f2,Transformer damaged,electricity,medium,14,OFF_4
7fe81014-b957-471b-b6ad-60b76ebbcb93,Transformer damaged,electricity,low,13,OFF_5
7a697d18-9d72-4df4-85ba-96d971500fdc,Dirty water coming from tap,water,low,15,OFF_4
7f41b723-4d85-47d9-8299-b1f8f3e847be,Water leakage near road,water,low,3,OFF_4
9bf13355-abb2-442e-ac8a-ec57758ad25d,Water leakage near road,water,high,14,OFF_2
2f4b8b94-23f2-4903-b35f-f965d7c94eea,Dirty water coming from tap,water,medium,3,OFF_2
07067413-ebd5-48de-b97d-aad162709c8d,Street light not working,electricity,low,4,OFF_4
965503b3-76ef-4375-ab9e-750579659281,Traffic signal broken,road,medium,14,OFF_4
f28021f9-8bef-4ec1-b2c4-cf36e74c1a71,Potholes on highway,road,medium,15,OFF_5
d9481aad-7444-4e07-a963-35eac5bc8516,Traffic signal broken,road,low,11,OFF_1
380e8f5a-ab81-4838-8ae6-da395cd4d2e1,No water supply,water,high,6,OFF_4
033cd3b6-7e51-43a5-adfc-27b9a8cd1d3c,No water supply,water,medium,7,OFF_5
aababecd-fe2f-4123-8036-b2a89bf961de,Transformer damaged,electricity,high,9,OFF_5
71560f6d-4687-423f-ad7c-6e7eaeed565e,Dirty water coming from tap,water,high,4,OFF_4
934a492d-26c2-41b8-b816-6ade6a95666e,No water supply,water,high,8,OFF_2
bce111e0-eb66-4d65-9c44-118f288ba97d,Street light not working,electricity,medium,13,OFF_3
3a14ad8c-d597-4a10-bb55-a2e0bb23c8f5,No water supply,water,high,1,OFF_5
13de4352-aa29-4af2-acf2-8259fef95fb5,Dirty water coming from tap,water,medium,1,OFF_3
73c12de7-0d01-425b-a67a-6f6b36e8490c,Power outage in sector 9,electricity,low,12,OFF_1
8c0b2463-a3c1-482e-95f9-07aaa556e01d,Street light not working,electricity,high,8,OFF_2
6dd1e1f7-17a6-4327-b50f-2d40bd9d5405,Transformer damaged,electricity,low,6,OFF_4
67d0d323-4a21-4f93-9612-f94a088b4f53,Street light not working,electricity,low,4,OFF_5
41a31f97-da9e-4994-a238-a7bb032760a7,Power outage in sector 9,electricity,high,15,OFF_3
5dda119f-2eb0-45d3-bbf1-fe42f0aff25d,Potholes on highway,road,medium,13,OFF_2
d4e6db3f-2a34-4632-8522-baf501a719f0,No water supply,water,low,14,OFF_3
93302855-6312-4048-8b9f-156605344367,Transformer damaged,electricity,high,3,OFF_2
9afc7490-8b7a-49b6-8528-9f509fcb9aa3,Power outage in sector 9,electricity,low,12,OFF_1
ddace38a-9d9a-459e-9e4e-3152edd6428a,Traffic signal broken,road,high,12,OFF_1
72dc8472-4e43-42bc-9f93-2d8c66a75ab0,Power outage in sector 9,electricity,low,3,OFF_3
ccd6d3bc-0fbe-4a0f-9123-86b1f49e571d,Power outage in sector 9,electricity,high,3,OFF_4
79798317-27c7-4cf3-bf0d-90124140d0ac,Road damaged after rain,road,medium,1,OFF_1
38886ae5-0a68-4856-83ae-57dd4e8b58bb,Traffic signal broken,road,low,9,OFF_1
b19ab3d2-7021-4774-8d76-7783c31e8528,Potholes on highway,road,high,5,OFF_4
7d960826-c664-421b-87e5-5b79d449c288,Transformer damaged,electricity,low,11,OFF_2
088f0b4b-1235-4aa8-a035-7e05cc16a6a9,Street light not working,electricity,low,10,OFF_2
b5f6b29d-342c-42e0-bd27-6586da1a1703,No water supply,water,low,8,OFF_5
bb9328e5-07d6-42ed-a000-18e01b95b792,Traffic signal broken,road,low,9,OFF_5
353bbf50-177f-46d5-b9d0-867c425b27c2,Water leakage near road,water,low,15,OFF_2
cee92fba-d357-42c1-9963-af438a124a92,Potholes on highway,road,medium,7,OFF_1
4693d65b-0dc8-47da-aa34-44d48a1a0f85,Power outage in sector 9,electricity,high,7,OFF_2
c4ef55f0-7f57-4734-947d-b48c9296225a,Water leakage near road,water,low,7,OFF_1
41197b8f-642f-40f1-84f4-82fcea04d687,No water supply,water,low,3,OFF_4
034cc6cc-a563-4600-a9b5-7fa5e02bab3a,Potholes on highway,road,low,10,OFF_1
60f23ac0-1e20-4284-bcf0-54a708053be1,Water leakage near road,water,low,2,OFF_3
118bb77e-6e2a-4980-9710-dbed14fda30b,Dirty water coming from tap,water,medium,6,OFF_3
630de2c3-d179-4b0f-99d7-217098b4eb72,Power outage in sector 9,electricity,low,9,OFF_1
a41e964b-9701-4298-9ca1-aedecbedab5f,Traffic signal broken,road,low,11,OFF_2
7f7d543a-7d1e-4695-b72b-3f73f714a773,Traffic signal broken,road,medium,8,OFF_3
93780807-4001-4ce3-b53a-13f3af825623,Road damaged after rain,road,high,10,OFF_5
dc7b685d-bef2-496a-9f5d-a8c63b49e8c3,Street light not working,electricity,low,6,OFF_3
92fc34c2-260a-4913-80b5-e83687fd23c1,Road damaged after rain,road,low,7,OFF_2
b3f0fcb8-4b4f-44ce-8acb-22c5449b492b,Water leakage near road,water,medium,12,OFF_3
9c7358cf-be93-4b4e-b7bc-dfd1a2422b95,Potholes on highway,road,medium,14,OFF_2
9de38a09-1085-4119-8549-05bd2012c3d3,Power outage in sector 9,electricity,high,9,OFF_2
f3281036-90d4-429b-9783-b1d607db36ef,Water leakage near road,water,high,11,OFF_2
2aa7bf01-5906-4b3d-9343-4a6b407b024c,No water supply,water,low,1,OFF_1
0a1e3295-b3de-4071-958e-42340fe0fd40,Potholes on highway,road,low,14,OFF_4
8fceb02e-6958-4acd-a829-f6f218cc2a67,Street light not working,electricity,low,6,OFF_3
8afb0d38-3fbf-4a25-a098-469d8fc18363,Potholes on highway,road,high,3,OFF_1
1bf08e7d-f46a-40a8-9fd5-f04eba12afe0,Transformer damaged,electricity,low,2,OFF_1
fccff76e-3083-43be-a6a4-cccbc99e616c,Street light not working,electricity,medium,5,OFF_4
ca64e2cb-16aa-495a-9833-519464ee848d,No water supply,water,high,4,OFF_4
f3047a7c-053b-4ff6-a9cb-9fa4a9ff7d48,Power outage in sector 9,electricity,medium,6,OFF_4
be707ab3-a4b6-4537-984f-a387d56ece29,Street light not working,electricity,low,2,OFF_3
10c54658-793f-44b6-bc3e-eef35a190a50,Dirty water coming from tap,water,high,11,OFF_4
6bae7be5-c146-4e82-8abb-9771cc4694bb,Traffic signal broken,road,low,11,OFF_4
b4a54663-9d45-426e-aef8-d915cd24ccc5,Potholes on highway,road,medium,15,OFF_4
6660d02d-2c54-451d-a0cd-3cbc63eeb24a,Transformer damaged,electricity,high,4,OFF_5
97feea86-3653-4a49-8adf-425bfe0c8fa0,Water leakage near road,water,high,12,OFF_4
319dff34-0371-486f-9386-e9d6d73ea870,Potholes on highway,road,high,3,OFF_4
22747fec-106b-42bd-aad6-35d316258a44,Dirty water coming from tap,water,low,4,OFF_1
b9bd4bcd-dc9d-40cc-8076-40c3afbb0dbd,Transformer damaged,electricity,medium,15,OFF_2
692c9028-d06f-4912-b26d-13706141ece3,Road damaged after rain,road,medium,11,OFF_4
8eb7b903-01ef-47c2-adc3-4d94e9981591,Power outage in sector 9,electricity,low,6,OFF_5
58f41093-3640-4162-bb44-fe1c68940655,Street light not working,electricity,high,6,OFF_3
4984a71c-d600-4150-94ee-cf48fc67d486,Potholes on highway,road,medium,4,OFF_4
d0cadffc-bc24-4986-a011-7899e7c42c53,Potholes on highway,road,medium,15,OFF_3
30519d2c-7b50-4177-9eee-88faf9425cac,Power outage in sector 9,electricity,low,13,OFF_5
d848dcd9-6b8c-425f-a658-3a3fbce6b677,Street light not working,electricity,medium,6,OFF_2
3308cc76-cc8c-45ba-9f93-4e5709bb4335,Power outage in sector 9,electricity,medium,12,OFF_4
b1a5fba4-b835-4f58-818a-3c31243cf723,No water supply,water,low,13,OFF_2
64b76acb-694a-4973-bca5-1d511eabafed,Water leakage near road,water,low,9,OFF_4
908011fc-e832-4daa-98f5-8253db440e9a,Potholes on highway,road,medium,10,OFF_5
0ffff710-f971-4c16-91e6-2ca1c6f732b4,Street light not working,electricity,high,4,OFF_4
72553814-42c3-42da-a1bd-58959bd45096,Water leakage near road,water,low,14,OFF_4
078e1dd2-9d73-45f4-b8dd-fa4b4442b351,No water supply,water,high,11,OFF_4
b4335790-50e6-4621-92e1-4a3142757819,Road damaged after rain,road,low,8,OFF_5
b5a05950-ab41-4e59-a83d-e419765524d8,Road damaged after rain,road,low,15,OFF_2
06b488cb-10ad-4940-b97e-43eed8d67134,Potholes on highway,road,medium,11,OFF_5
53293e66-486a-42cd-97b1-e92396fb7882,Water leakage near road,water,high,3,OFF_4
9cefa2d4-b528-42dc-8f85-716e08532948,Potholes on highway,road,medium,9,OFF_2
bea4133d-1525-4a33-b4e7-5285fd8330b5,Dirty water coming from tap,water,low,6,OFF_4
6a46d209-81d0-4a59-8b2a-51e28b195af8,Water leakage near road,water,medium,15,OFF_5
52ea1543-211d-4a6a-8d68-37702d4cae74,Transformer damaged,electricity,high,1,OFF_4
7a1a92ed-ff69-46b2-ae95-4af930414267,Water leakage near road,water,low,1,OFF_5
f3ae0052-e4d9-4148-9550-17aff6ffe442,Potholes on highway,road,low,3,OFF_2
ea882f60-573d-43ce-989a-90d893b3c427,Street light not working,electricity,low,14,OFF_4
c15acd01-43cc-433f-a2b1-497af9654113,Potholes on highway,road,low,11,OFF_1
beff739c-6247-4f56-b54c-e13576e02a26,Potholes on highway,road,high,6,OFF_5
e9c39419-d9cc-442e-bbf8-67da9fbaa0c6,Water leakage near road,water,medium,3,OFF_2
1c049e2d-64d0-4ed9-966b-2216c9054a15,Street light not working,electricity,high,4,OFF_2
0273155b-5dd7-4b14-a7ee-9b9c6ef312e6,Water leakage near road,water,low,13,OFF_4
5e4dc4d0-30c3-42d5-aa7b-7d1196bd3005,No water supply,water,medium,13,OFF_5
2c8ea247-0cc8-4b27-bbf8-b928f6df19aa,Potholes on highway,road,medium,3,OFF_2
42d62c2c-4c88-4cbf-8ba7-4202d691f045,Road damaged after rain,road,medium,3,OFF_1
6bebb409-94c2-453e-a594-b9782a2fb368,Dirty water coming from tap,water,low,8,OFF_2
fa1c3304-dd99-4daa-b120-976716cb6805,No water supply,water,high,10,OFF_1
c684d64f-727c-46a9-b0a0-746290dfb78f,Traffic signal broken,road,low,4,OFF_4
ffd44229-46ac-455a-9cf1-c6a9510f7060,Potholes on highway,road,high,12,OFF_2
436c4d45-5095-4ad1-a3d5-2a8fb0d5e950,Power outage in sector 9,electricity,medium,11,OFF_5
5c72341d-3ef7-4af6-9582-b15001606a2b,Power outage in sector 9,electricity,low,4,OFF_3
6cabd882-9121-485d-8d14-2ea123949b97,Traffic signal broken,road,medium,9,OFF_4
3088cdc8-3239-41ba-b2b0-5c07b0ce8078,Traffic signal broken,road,high,9,OFF_1
bdd1a6de-39c7-437c-bb18-e67225d91478,No water supply,water,high,5,OFF_5
1a492a7c-93ba-4420-bb37-138eb6b4739e,Power outage in sector 9,electricity,high,12,OFF_1
4a0540c5-7370-4c22-8ab8-9283dce6f1fa,Dirty water coming from tap,water,low,12,OFF_2
642b8051-96c8-4f39-bcbd-c34f9fc809f2,Transformer damaged,electricity,medium,10,OFF_4
a56f4b3e-2300-484a-a1bf-3952a492ea55,Transformer damaged,electricity,high,4,OFF_5
73fc440e-bf27-45d0-b1a9-56e7f2fb4f03,Potholes on highway,road,medium,7,OFF_4
c83a03f7-5da9-4e01-b53a-9ad7f85f72f5,Traffic signal broken,road,medium,15,OFF_5
2da0bd75-68e0-4b59-8356-01678e64c68a,Water leakage near road,water,high,14,OFF_2
6a511b50-bada-4e83-b52c-62878fb43f11,Water leakage near road,water,medium,1,OFF_1
ba8c1017-3629-4205-aa0a-6eada0d2ec07,Street light not working,electricity,high,7,OFF_2
b4284b1a-6fe9-49aa-90fc-0662a653e7d5,Road damaged after rain,road,low,7,OFF_5
67b8eb18-3a5a-4672-8779-853bb83fb66c,Power outage in sector 9,electricity,high,2,OFF_4
a462ae5b-2346-4e68-83fb-e16274836fea,Street light not working,electricity,low,1,OFF_4
e12ee8c2-61ee-42bb-a007-f118c8c30c6c,Power outage in sector 9,electricity,high,8,OFF_3
26532823-bfb3-40c3-994b-b0d226d5f438,Water leakage near road,water,high,8,OFF_2
668cad25-0d97-42ab-bb77-421815190aa8,Transformer damaged,electricity,high,5,OFF_2
914a7d87-ee18-4d03-b1dd-67d196cdb680,Potholes on highway,road,medium,1,OFF_2
c103e6fb-846e-4af8-a035-5393ed2409ba,Potholes on highway,road,high,10,OFF_3
f802d58a-56cd-4e80-93bb-41d5f5837deb,Road damaged after rain,road,low,11,OFF_2
41fe1efc-946d-44b7-9037-26d20cfe1742,Water leakage near road,water,low,15,OFF_5
ee470fdb-582d-40ef-9e63-9618da652db4,Power outage in sector 9,electricity,low,6,OFF_5
8c8c8f38-4d26-44ab-bf99-4e6d9e517457,Dirty water coming from tap,water,medium,7,OFF_4
815eac88-176b-4a84-a9f8-fd06ea9d9499,Dirty water coming from tap,water,low,10,OFF_1
4ba432d2-ebce-43a9-ba92-52cf8573c5af,Dirty water coming from tap,water,low,13,OFF_5
6e11f7aa-90c7-46e8-a32c-5854ef8d6541,Water leakage near road,water,low,11,OFF_3
a8b91985-4cfc-4c3f-8264-b43f113292a7,Road damaged after rain,road,low,6,OFF_3
638457da-162d-41bc-883e-56136ef81ddd,Transformer damaged,electricity,medium,4,OFF_1
f55c5690-412d-45bf-8e7b-0a22bcd22ea8,Road damaged after rain,road,high,13,OFF_2
c8413555-ce33-47af-8c0a-1a7670fd28c9,Power outage in sector 9,electricity,low,6,OFF_4
ca9f6e35-a4b5-4a0e-acf2-857b5b222f09,Potholes on highway,road,medium,1,OFF_4
184c718c-4f2a-4b03-b10c-e1c812b10e58,Power outage in sector 9,electricity,medium,12,OFF_5
3805c5dd-9031-4072-a3d7-27e40e828816,Street light not working,electricity,high,5,OFF_3
4717f29a-1405-4985-a1ff-21fb813f7f26,Transformer damaged,electricity,high,2,OFF_2
5799cd53-9da1-4b89-893b-33aaabb9f7dc,Power outage in sector 9,electricity,high,15,OFF_1
53010620-014d-4cb6-9f64-d63e3dea6032,Water leakage near road,water,high,13,OFF_3
f2f9a288-42eb-4545-a4a5-d306344bfdea,No water supply,water,medium,9,OFF_1
2387a013-3a58-4de3-840e-b1a1c2c7d7b8,Traffic signal broken,road,high,14,OFF_5
36f3099d-2801-41f5-9742-7df7db20dcae,Power outage in sector 9,electricity,high,3,OFF_1
72c43dde-51ec-4a48-ae3e-6c879fcaae10,Transformer damaged,electricity,high,10,OFF_1
7bbe7a83-c280-484f-9986-d85de1f12dff,Water leakage near road,water,high,7,OFF_5
f66f3296-1381-4a0e-ac62-ec633aa9bf1d,Transformer damaged,electricity,medium,6,OFF_5
1b4e155b-3f60-4d4f-8d7b-00da52bac147,Traffic signal broken,road,medium,14,OFF_5
753f7b5c-ed0a-45ae-9db5-c505af2d9988,No water supply,water,low,7,OFF_2
12a3f0f9-42eb-4e6b-bf58-b3db2f7aecbd,No water supply,water,low,14,OFF_2
be9c1423-c51d-4e43-96e6-aa0c88e5d7c8,Dirty water coming from tap,water,low,2,OFF_5
7766d020-c4d3-409d-bf00-71a1f88f3910,Water leakage near road,water,high,7,OFF_2
2c24da87-f57c-4201-96ed-71e22ba957dc,Street light not working,electricity,low,12,OFF_3
e99dd9f0-a71d-4ad3-82e8-59b5394125ee,Potholes on highway,road,low,15,OFF_3
64342f88-e963-45b1-84c5-d336e9c752a4,Water leakage near road,water,low,11,OFF_2
4b3c6b5c-8361-42f8-8814-e7334ac485fb,Street light not working,electricity,high,11,OFF_3
2f6d37b1-d06a-40f8-bd69-5fe7aa276c7e,Power outage in sector 9,electricity,low,10,OFF_2
a07c19b5-89d9-4d42-9391-8312d6f41c24,Street light not working,electricity,medium,1,OFF_3
ef3e8ad2-76d7-49a5-8cc8-2374b28d6144,Traffic signal broken,road,medium,12,OFF_5
66957060-3ca7-4a06-9e70-f81e13be110f,Transformer damaged,electricity,medium,11,OFF_2
40735349-f73a-47e1-bd72-1c3944cf4943,Dirty water coming from tap,water,medium,11,OFF_2
a033ba76-5e18-4ffa-a272-9044b4051a85,Road damaged after rain,road,high,3,OFF_4
cd108042-3d30-49e4-8105-14536b42d2f1,Dirty water coming from tap,water,low,8,OFF_1
7ece7f87-629a-4af5-82ac-72ac6473c770,No water supply,water,low,2,OFF_5
bd80140f-dea5-4090-8709-931e651f2a56,Street light not working,electricity,medium,15,OFF_3
648d88d6-3f0a-4b89-b9e7-9ee50bdc82d5,Transformer damaged,electricity,medium,2,OFF_3
a98c8b83-d229-4fed-b461-4d604b5783cc,Water leakage near road,water,high,3,OFF_2
239c5d79-3c6a-41cf-a4d3-a3400e5f468d,No water supply,water,low,8,OFF_5
63244191-c02b-4bfc-95ae-0f8f35e73ea1,Dirty water coming from tap,water,medium,14,OFF_2
7cec3ada-99a4-4aca-a88d-47e7e61bf156,No water supply,water,low,8,OFF_2
cf4f804a-e29b-485b-bf5e-77841db41daf,Power outage in sector 9,electricity,high,11,OFF_5
6bb8a058-ae5c-4dfc-b70e-e9010cf28d71,Transformer damaged,electricity,low,13,OFF_5
8dc9656b-0dd5-4a6b-9aac-efe1e1ab3b83,Dirty water coming from tap,water,low,2,OFF_5
ad118359-515d-4254-b277-0cef20dff654,Transformer damaged,electricity,high,13,OFF_2
74b27300-3408-4463-b146-28f6e6bdb674,Street light not working,electricity,medium,12,OFF_3
9e150e51-cfef-4b9a-9084-e6a4a4e3368b,Water leakage near road,water,low,6,OFF_1
c4422fd7-1831-4f60-a730-c1dadbfd4186,Traffic signal broken,road,high,14,OFF_3
d9ffa7b8-ca72-46ed-a4da-78ceee780599,Street light not working,electricity,high,5,OFF_3
1868c266-ea2a-42d2-9475-e1a3b76a2e27,Transformer damaged,electricity,low,1,OFF_2
a2265952-f7d2-4b25-a529-14e533571e4e,Dirty water coming from tap,water,medium,3,OFF_1
e7781a57-303b-4d8a-820a-6d6e989f6466,Power outage in sector 9,electricity,medium,13,OFF_3
c5f3a612-5960-4e6c-825c-e246b96eceb9,No water supply,water,high,3,OFF_4
65ecfc31-6fdc-443f-896d-34434d6a86ae,Water leakage near road,water,high,10,OFF_2
fb707507-cb67-44e2-b57f-a802d6a2acc6,Transformer damaged,electricity,high,7,OFF_4
df139b19-000a-4bb7-94cf-af69cca379de,No water supply,water,medium,9,OFF_5
9805f2c0-e8f7-4fff-8cee-34d9908737ef,No water supply,water,medium,5,OFF_3
a4af5ce3-473a-4755-a069-e8e62485b9d7,Street light not working,electricity,low,13,OFF_4
0fe8d70f-4c3f-4f0b-b758-71649cf3eeec,Dirty water coming from tap,water,low,1,OFF_5
dfb02531-dcc7-4c09-a2c3-f876cf9f9dc2,Traffic signal broken,road,high,12,OFF_2
28a2a36b-7b15-4924-bb46-1c5eff6fd45b,No water supply,water,low,3,OFF_3
79d62426-5fd7-4158-8e7d-8035489aafff,Traffic signal broken,road,low,4,OFF_2
29341276-5214-48dd-8fee-51d30af97626,Water leakage near road,water,high,11,OFF_2
dbeecd7c-5ae1-4ceb-84a3-e85d0f574c27,Street light not working,electricity,low,9,OFF_2
0d1cd2f5-1723-4733-b602-457a8209fd73,No water supply,water,high,10,OFF_3
30a7deaa-884f-4ffa-9ff5-3a0b7cc777e0,Power outage in sector 9,electricity,high,7,OFF_2
0c97466c-b119-4fc6-81ee-5a68a0ff1cb2,Potholes on highway,road,high,12,OFF_4
bbaa5df1-2325-4d3b-bfa4-afb972781970,Transformer damaged,electricity,medium,13,OFF_3
4f15d509-374a-4dc2-a896-559cc7eb2ffb,No water supply,water,low,1,OFF_3
67dca409-c401-477a-b217-09d3d5a81885,Power outage in sector 9,electricity,high,10,OFF_3
2641f254-1005-4adb-94c3-36ca1c29d1eb,Street light not working,electricity,medium,13,OFF_3
5f5e35b6-dac2-499b-8c9d-c56371ef6d1a,Power outage in sector 9,electricity,high,11,OFF_1
2af22127-6600-411e-a353-44fbd435ed15,Transformer damaged,electricity,medium,10,OFF_5
524d8832-2943-45e6-8bdb-0d931c524dbb,No water supply,water,low,4,OFF_4
c5b2801a-4392-4618-92e1-959a1dcc0bb6,Potholes on highway,road,medium,8,OFF_2
4575b5e1-d42a-48c9-b10f-177919e0913f,Road damaged after rain,road,high,6,OFF_1
ac67a2e3-e817-4e19-889e-8b4f51f03b1e,Road damaged after rain,road,medium,5,OFF_2
b7ee1319-b37b-44b2-ae6e-e08d1c38f718,Road damaged after rain,road,high,6,OFF_5
705822d4-3be4-41eb-82ec-f5d21d5059ff,Road damaged after rain,road,high,11,OFF_4
a03b1ef9-f9c5-4af0-8d57-46980e37b2ad,Road damaged after rain,road,high,8,OFF_5
8e8412b9-29d6-4b2c-b758-2afc99a88f9c,No water supply,water,high,4,OFF_1
2ffb393c-caa1-4f6e-8c6b-9f782a98ff2f,Street light not working,electricity,low,9,OFF_5
14bd0a24-1358-4063-a735-acec6ea94b6e,Transformer damaged,electricity,high,10,OFF_4
5a3091b8-8ce9-4642-8fb2-3efc78098272,Dirty water coming from tap,water,low,6,OFF_4
9c3a78a9-ca6e-40df-bad9-d8cf8cfeb2a9,Road damaged after rain,road,medium,12,OFF_1
2e40fc16-0bd0-418c-9913-88b7756b77ef,Transformer damaged,electricity,high,15,OFF_5
0bb8c0e2-8faa-4271-8b10-e83734778b20,Transformer damaged,electricity,low,9,OFF_1
d7b11e02-3845-4d25-a8d1-82465bc9cc3a,Traffic signal broken,road,low,4,OFF_1
4b571ffe-0f6c-4d18-9dcf-cfc515bdb8c6,Potholes on highway,road,high,7,OFF_5
062d6acd-1106-403d-a972-3a52c3e8bd24,Traffic signal broken,road,medium,2,OFF_5
7daa6ecc-4da0-4d71-a7b1-ab7c5b6e6eb8,Water leakage near road,water,high,6,OFF_3
a2cd5ec1-8cf7-48bb-b69b-759e078a6543,Potholes on highway,road,low,14,OFF_5
3092687c-26bb-4e30-ab49-d35ce85496de,Transformer damaged,electricity,medium,13,OFF_5
869aafeb-f730-49bf-acb7-fb84a68ee907,Street light not working,electricity,high,14,OFF_2
b6f6c3b9-da4f-456c-9888-5e69f1b97719,Transformer damaged,electricity,medium,1,OFF_4
03cb432e-dbd5-42d8-9d78-6bb27bf0b1bb,Traffic signal broken,road,low,15,OFF_3
7ed07ff7-4b37-40e7-b3ab-6b245e89cc19,Dirty water coming from tap,water,high,1,OFF_4
c57ab68e-aa97-43c9-9669-90cdf06dbb66,Street light not working,electricity,high,10,OFF_3
0258cfb7-eca2-4685-99a6-0d69d4dabe4d,No water supply,water,low,5,OFF_3
d0c6a746-de6d-479d-ac90-0b9aa3445234,Transformer damaged,electricity,low,7,OFF_5
ad972799-3954-44d1-bc56-53e648d8fe61,Power outage in sector 9,electricity,low,6,OFF_3
2ff670e7-ca51-4dab-b4c0-db188687e0f2,No water supply,water,medium,9,OFF_1
d7ac90db-cd0e-4dbe-a27e-f2cbf6377d1f,Power outage in sector 9,electricity,medium,2,OFF_5
601c065d-4018-47ec-9e18-b9f1b7bc96bd,No water supply,water,low,2,OFF_3
9c93ca96-2298-4ccc-9e1a-ad9d6377dbcd,Water leakage near road,water,low,6,OFF_5
c2110a4b-fe3a-49c8-a082-8366cf69f505,No water supply,water,high,15,OFF_4
6a03a53a-f96c-4437-98c6-2b73db8e8c7c,Potholes on highway,road,high,12,OFF_2
d74019ba-e3ec-461d-8f68-5dd0596ee827,Traffic signal broken,road,high,4,OFF_4
b29f2745-7c1b-4f60-9f64-06eeb0b65feb,Street light not working,electricity,high,11,OFF_1
efffbd0e-0790-4055-a29a-a10e953e304c,Road damaged after rain,road,low,1,OFF_2
f9fcc2c2-e06c-4199-b5c4-0ca27aa91f41,Road damaged after rain,road,high,3,OFF_5
0e7e27d5-a7ac-42b9-8637-d1f71cba7fa8,Dirty water coming from tap,water,medium,8,OFF_5
3a62727a-f5b1-4bc4-b0fb-a91abe625ec4,Street light not working,electricity,low,1,OFF_5
ce41f99b-f0d8-4400-b384-e8c43302e154,Water leakage near road,water,high,14,OFF_2
52256159-461b-4367-8ad3-41ba143d03aa,Road damaged after rain,road,low,7,OFF_5
169011fd-fe9d-46a1-9afd-98718dd9a947,Traffic signal broken,road,high,15,OFF_3
06f72b22-7735-45a0-a47f-e57b7c486c3c,Road damaged after rain,road,low,6,OFF_2
5c661124-dce1-4b20-bbc4-dfbcd33332c6,Transformer damaged,electricity,high,12,OFF_3
f7026123-674a-45bd-b883-1d936d445b31,Potholes on highway,road,low,11,OFF_4
806acf6c-8080-4dc4-ba0b-c376663e8095,Traffic signal broken,road,medium,8,OFF_5
b1e1ea4c-54e9-4f1c-8026-232ad3ebaac3,No water supply,water,medium,12,OFF_1
c7c283f6-2000-4c60-b268-24aa8ed0ac6d,Potholes on highway,road,high,6,OFF_4
be760b7a-0e04-4d40-8a84-0cc84f09aeaa,Road damaged after rain,road,high,13,OFF_4
3380bf83-7ebe-499b-8952-e0d78a407f59,Power outage in sector 9,electricity,medium,14,OFF_4
a1368f6d-f873-4cc1-b99f-a2d604676a1a,Dirty water coming from tap,water,high,1,OFF_1
734ecb68-2cf0-424d-b581-65527476cfa4,Potholes on highway,road,medium,14,OFF_4
ede6bb61-8def-49e5-959e-6c73ab70c47e,Dirty water coming from tap,water,low,10,OFF_5
c84c859b-55f8-4f6d-825e-e537820bf7c8,Potholes on highway,road,high,7,OFF_5
5f6f90b2-d817-40cb-bb89-6f5bb1204db3,Water leakage near road,water,medium,3,OFF_1
